isil,local_uri,external_uri,relation,match_status,linking_method,verification
IT-AG0097,https://biblioteche-fantasma.invalid/resource/library/IT-AG0097,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0097&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0098,https://biblioteche-fantasma.invalid/resource/library/IT-AG0098,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0098&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0099,https://biblioteche-fantasma.invalid/resource/library/IT-AG0099,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0099&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0134,https://biblioteche-fantasma.invalid/resource/library/IT-AG0134,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0134&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0135,https://biblioteche-fantasma.invalid/resource/library/IT-AG0135,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0135&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0136,https://biblioteche-fantasma.invalid/resource/library/IT-AG0136,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0136&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0137,https://biblioteche-fantasma.invalid/resource/library/IT-AG0137,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0137&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0138,https://biblioteche-fantasma.invalid/resource/library/IT-AG0138,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0138&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AG0139,https://biblioteche-fantasma.invalid/resource/library/IT-AG0139,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AG0139&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0001,https://biblioteche-fantasma.invalid/resource/library/IT-AL0001,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0001&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0002,https://biblioteche-fantasma.invalid/resource/library/IT-AL0002,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0002&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0003,https://biblioteche-fantasma.invalid/resource/library/IT-AL0003,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0003&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0004,https://biblioteche-fantasma.invalid/resource/library/IT-AL0004,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0004&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0005,https://biblioteche-fantasma.invalid/resource/library/IT-AL0005,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0005&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0006,https://biblioteche-fantasma.invalid/resource/library/IT-AL0006,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0006&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0007,https://biblioteche-fantasma.invalid/resource/library/IT-AL0007,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0007&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0008,https://biblioteche-fantasma.invalid/resource/library/IT-AL0008,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0008&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0009,https://biblioteche-fantasma.invalid/resource/library/IT-AL0009,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0009&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0011,https://biblioteche-fantasma.invalid/resource/library/IT-AL0011,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0011&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0013,https://biblioteche-fantasma.invalid/resource/library/IT-AL0013,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0013&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0014,https://biblioteche-fantasma.invalid/resource/library/IT-AL0014,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0014&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0015,https://biblioteche-fantasma.invalid/resource/library/IT-AL0015,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0015&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0016,https://biblioteche-fantasma.invalid/resource/library/IT-AL0016,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0016&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0017,https://biblioteche-fantasma.invalid/resource/library/IT-AL0017,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0017&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0020,https://biblioteche-fantasma.invalid/resource/library/IT-AL0020,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0020&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0021,https://biblioteche-fantasma.invalid/resource/library/IT-AL0021,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0021&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0023,https://biblioteche-fantasma.invalid/resource/library/IT-AL0023,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0023&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0024,https://biblioteche-fantasma.invalid/resource/library/IT-AL0024,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0024&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0026,https://biblioteche-fantasma.invalid/resource/library/IT-AL0026,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0026&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0027,https://biblioteche-fantasma.invalid/resource/library/IT-AL0027,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0027&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0029,https://biblioteche-fantasma.invalid/resource/library/IT-AL0029,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0029&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0030,https://biblioteche-fantasma.invalid/resource/library/IT-AL0030,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0030&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0031,https://biblioteche-fantasma.invalid/resource/library/IT-AL0031,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0031&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0032,https://biblioteche-fantasma.invalid/resource/library/IT-AL0032,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0032&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0033,https://biblioteche-fantasma.invalid/resource/library/IT-AL0033,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0033&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0034,https://biblioteche-fantasma.invalid/resource/library/IT-AL0034,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0034&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0036,https://biblioteche-fantasma.invalid/resource/library/IT-AL0036,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0036&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0037,https://biblioteche-fantasma.invalid/resource/library/IT-AL0037,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0037&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0038,https://biblioteche-fantasma.invalid/resource/library/IT-AL0038,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0038&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0039,https://biblioteche-fantasma.invalid/resource/library/IT-AL0039,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0039&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0040,https://biblioteche-fantasma.invalid/resource/library/IT-AL0040,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0040&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0041,https://biblioteche-fantasma.invalid/resource/library/IT-AL0041,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0041&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-AL0042,https://biblioteche-fantasma.invalid/resource/library/IT-AL0042,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AL0042&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
