current_istat_code,current_name,predecessor_istat_code,predecessor_name,transformation_type,effective_date,source,aggregation_rule,notes
071055,Stornarella,071055,Stornarella,unchanged,,POSAS 2019/2025 direct comparison,sum,
071056,Torremaggiore,071056,Torremaggiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
071058,Troia,071058,Troia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071059,Vico del Gargano,071059,Vico del Gargano,unchanged,,POSAS 2019/2025 direct comparison,sum,
071060,Vieste,071060,Vieste,unchanged,,POSAS 2019/2025 direct comparison,sum,
071061,Volturara Appula,071061,Volturara Appula,unchanged,,POSAS 2019/2025 direct comparison,sum,
071062,Volturino,071062,Volturino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071063,Ordona,071063,Ordona,unchanged,,POSAS 2019/2025 direct comparison,sum,
071064,Zapponeta,071064,Zapponeta,unchanged,,POSAS 2019/2025 direct comparison,sum,
072001,Acquaviva delle Fonti,072001,Acquaviva delle Fonti,unchanged,,POSAS 2019/2025 direct comparison,sum,
072002,Adelfia,072002,Adelfia,unchanged,,POSAS 2019/2025 direct comparison,sum,
072003,Alberobello,072003,Alberobello,unchanged,,POSAS 2019/2025 direct comparison,sum,
072004,Altamura,072004,Altamura,unchanged,,POSAS 2019/2025 direct comparison,sum,
072006,Bari,072006,Bari,unchanged,,POSAS 2019/2025 direct comparison,sum,
072008,Binetto,072008,Binetto,unchanged,,POSAS 2019/2025 direct comparison,sum,
072010,Bitetto,072010,Bitetto,unchanged,,POSAS 2019/2025 direct comparison,sum,
072011,Bitonto,072011,Bitonto,unchanged,,POSAS 2019/2025 direct comparison,sum,
072012,Bitritto,072012,Bitritto,unchanged,,POSAS 2019/2025 direct comparison,sum,
072014,Capurso,072014,Capurso,unchanged,,POSAS 2019/2025 direct comparison,sum,
072015,Casamassima,072015,Casamassima,unchanged,,POSAS 2019/2025 direct comparison,sum,
072016,Cassano delle Murge,072016,Cassano delle Murge,unchanged,,POSAS 2019/2025 direct comparison,sum,
072017,Castellana Grotte,072017,Castellana Grotte,unchanged,,POSAS 2019/2025 direct comparison,sum,
072018,Cellamare,072018,Cellamare,unchanged,,POSAS 2019/2025 direct comparison,sum,
072019,Conversano,072019,Conversano,unchanged,,POSAS 2019/2025 direct comparison,sum,
072020,Corato,072020,Corato,unchanged,,POSAS 2019/2025 direct comparison,sum,
072021,Gioia del Colle,072021,Gioia del Colle,unchanged,,POSAS 2019/2025 direct comparison,sum,
072022,Giovinazzo,072022,Giovinazzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
072023,Gravina in Puglia,072023,Gravina in Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
072024,Grumo Appula,072024,Grumo Appula,unchanged,,POSAS 2019/2025 direct comparison,sum,
072025,Locorotondo,072025,Locorotondo,unchanged,,POSAS 2019/2025 direct comparison,sum,
072027,Modugno,072027,Modugno,unchanged,,POSAS 2019/2025 direct comparison,sum,
072028,Mola di Bari,072028,Mola di Bari,unchanged,,POSAS 2019/2025 direct comparison,sum,
072029,Molfetta,072029,Molfetta,unchanged,,POSAS 2019/2025 direct comparison,sum,
072030,Monopoli,072030,Monopoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
072031,Noci,072031,Noci,unchanged,,POSAS 2019/2025 direct comparison,sum,
072032,Noicattaro,072032,Noicattaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
072033,Palo del Colle,072033,Palo del Colle,unchanged,,POSAS 2019/2025 direct comparison,sum,
072034,Poggiorsini,072034,Poggiorsini,unchanged,,POSAS 2019/2025 direct comparison,sum,
072035,Polignano a Mare,072035,Polignano a Mare,unchanged,,POSAS 2019/2025 direct comparison,sum,
072036,Putignano,072036,Putignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
072037,Rutigliano,072037,Rutigliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
072038,Ruvo di Puglia,072038,Ruvo di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
072039,Sammichele di Bari,072039,Sammichele di Bari,unchanged,,POSAS 2019/2025 direct comparison,sum,
072040,Sannicandro di Bari,072040,Sannicandro di Bari,unchanged,,POSAS 2019/2025 direct comparison,sum,
072041,Santeramo in Colle,072041,Santeramo in Colle,unchanged,,POSAS 2019/2025 direct comparison,sum,
072043,Terlizzi,072043,Terlizzi,unchanged,,POSAS 2019/2025 direct comparison,sum,
072044,Toritto,072044,Toritto,unchanged,,POSAS 2019/2025 direct comparison,sum,
072046,Triggiano,072046,Triggiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
072047,Turi,072047,Turi,unchanged,,POSAS 2019/2025 direct comparison,sum,
072048,Valenzano,072048,Valenzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073001,Avetrana,073001,Avetrana,unchanged,,POSAS 2019/2025 direct comparison,sum,
073002,Carosino,073002,Carosino,unchanged,,POSAS 2019/2025 direct comparison,sum,
073003,Castellaneta,073003,Castellaneta,unchanged,,POSAS 2019/2025 direct comparison,sum,
073004,Crispiano,073004,Crispiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073005,Faggiano,073005,Faggiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073006,Fragagnano,073006,Fragagnano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073007,Ginosa,073007,Ginosa,unchanged,,POSAS 2019/2025 direct comparison,sum,
073008,Grottaglie,073008,Grottaglie,unchanged,,POSAS 2019/2025 direct comparison,sum,
073009,Laterza,073009,Laterza,unchanged,,POSAS 2019/2025 direct comparison,sum,
073010,Leporano,073010,Leporano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073011,Lizzano,073011,Lizzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073012,Manduria,073012,Manduria,unchanged,,POSAS 2019/2025 direct comparison,sum,
073013,Martina Franca,073013,Martina Franca,unchanged,,POSAS 2019/2025 direct comparison,sum,
073014,Maruggio,073014,Maruggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
073015,Massafra,073015,Massafra,unchanged,,POSAS 2019/2025 direct comparison,sum,
073016,Monteiasi,073016,Monteiasi,unchanged,,POSAS 2019/2025 direct comparison,sum,
073017,Montemesola,073017,Montemesola,unchanged,,POSAS 2019/2025 direct comparison,sum,
073018,Monteparano,073018,Monteparano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073019,Mottola,073019,Mottola,unchanged,,POSAS 2019/2025 direct comparison,sum,
073020,Palagianello,073020,Palagianello,unchanged,,POSAS 2019/2025 direct comparison,sum,
073021,Palagiano,073021,Palagiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073022,Pulsano,073022,Pulsano,unchanged,,POSAS 2019/2025 direct comparison,sum,
073023,Roccaforzata,073023,Roccaforzata,unchanged,,POSAS 2019/2025 direct comparison,sum,
073024,San Giorgio Ionico,073024,San Giorgio Ionico,unchanged,,POSAS 2019/2025 direct comparison,sum,
073025,San Marzano di San Giuseppe,073025,San Marzano di San Giuseppe,unchanged,,POSAS 2019/2025 direct comparison,sum,
073026,Sava,073026,Sava,unchanged,,POSAS 2019/2025 direct comparison,sum,
073027,Taranto,073027,Taranto,unchanged,,POSAS 2019/2025 direct comparison,sum,
073028,Torricella,073028,Torricella,unchanged,,POSAS 2019/2025 direct comparison,sum,
073029,Statte,073029,Statte,unchanged,,POSAS 2019/2025 direct comparison,sum,
074001,Brindisi,074001,Brindisi,unchanged,,POSAS 2019/2025 direct comparison,sum,
074002,Carovigno,074002,Carovigno,unchanged,,POSAS 2019/2025 direct comparison,sum,
074003,Ceglie Messapica,074003,Ceglie Messapica,unchanged,,POSAS 2019/2025 direct comparison,sum,
074004,Cellino San Marco,074004,Cellino San Marco,unchanged,,POSAS 2019/2025 direct comparison,sum,
074005,Cisternino,074005,Cisternino,unchanged,,POSAS 2019/2025 direct comparison,sum,
074006,Erchie,074006,Erchie,unchanged,,POSAS 2019/2025 direct comparison,sum,
074007,Fasano,074007,Fasano,unchanged,,POSAS 2019/2025 direct comparison,sum,
074008,Francavilla Fontana,074008,Francavilla Fontana,unchanged,,POSAS 2019/2025 direct comparison,sum,
074009,Latiano,074009,Latiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
074010,Mesagne,074010,Mesagne,unchanged,,POSAS 2019/2025 direct comparison,sum,
074011,Oria,074011,Oria,unchanged,,POSAS 2019/2025 direct comparison,sum,
074012,Ostuni,074012,Ostuni,unchanged,,POSAS 2019/2025 direct comparison,sum,
074013,San Donaci,074013,San Donaci,unchanged,,POSAS 2019/2025 direct comparison,sum,
074014,San Michele Salentino,074014,San Michele Salentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
074015,San Pancrazio Salentino,074015,San Pancrazio Salentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
074016,San Pietro Vernotico,074016,San Pietro Vernotico,unchanged,,POSAS 2019/2025 direct comparison,sum,
074017,San Vito dei Normanni,074017,San Vito dei Normanni,unchanged,,POSAS 2019/2025 direct comparison,sum,
074018,Torchiarolo,074018,Torchiarolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
074019,Torre Santa Susanna,074019,Torre Santa Susanna,unchanged,,POSAS 2019/2025 direct comparison,sum,
074020,Villa Castelli,074020,Villa Castelli,unchanged,,POSAS 2019/2025 direct comparison,sum,
075002,Alessano,075002,Alessano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075003,Alezio,075003,Alezio,unchanged,,POSAS 2019/2025 direct comparison,sum,
075004,Alliste,075004,Alliste,unchanged,,POSAS 2019/2025 direct comparison,sum,
075005,Andrano,075005,Andrano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075006,Aradeo,075006,Aradeo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075007,Arnesano,075007,Arnesano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075008,Bagnolo del Salento,075008,Bagnolo del Salento,unchanged,,POSAS 2019/2025 direct comparison,sum,
075009,Botrugno,075009,Botrugno,unchanged,,POSAS 2019/2025 direct comparison,sum,
075010,Calimera,075010,Calimera,unchanged,,POSAS 2019/2025 direct comparison,sum,
075011,Campi Salentina,075011,Campi Salentina,unchanged,,POSAS 2019/2025 direct comparison,sum,
075012,Cannole,075012,Cannole,unchanged,,POSAS 2019/2025 direct comparison,sum,
075013,Caprarica di Lecce,075013,Caprarica di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075014,Carmiano,075014,Carmiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075015,Carpignano Salentino,075015,Carpignano Salentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075016,Casarano,075016,Casarano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075017,Castri di Lecce,075017,Castri di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075018,Castrignano de' Greci,075018,Castrignano de' Greci,unchanged,,POSAS 2019/2025 direct comparison,sum,
075019,Castrignano del Capo,075019,Castrignano del Capo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075020,Cavallino,075020,Cavallino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075021,Collepasso,075021,Collepasso,unchanged,,POSAS 2019/2025 direct comparison,sum,
075022,Copertino,075022,Copertino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075023,Corigliano d'Otranto,075023,Corigliano d'Otranto,unchanged,,POSAS 2019/2025 direct comparison,sum,
075024,Corsano,075024,Corsano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075025,Cursi,075025,Cursi,unchanged,,POSAS 2019/2025 direct comparison,sum,
075026,Cutrofiano,075026,Cutrofiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075027,Diso,075027,Diso,unchanged,,POSAS 2019/2025 direct comparison,sum,
075028,Gagliano del Capo,075028,Gagliano del Capo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075029,Galatina,075029,Galatina,unchanged,,POSAS 2019/2025 direct comparison,sum,
075030,Galatone,075030,Galatone,unchanged,,POSAS 2019/2025 direct comparison,sum,
075031,Gallipoli,075031,Gallipoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
075032,Giuggianello,075032,Giuggianello,unchanged,,POSAS 2019/2025 direct comparison,sum,
075033,Giurdignano,075033,Giurdignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075034,Guagnano,075034,Guagnano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075035,Lecce,075035,Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075036,Lequile,075036,Lequile,unchanged,,POSAS 2019/2025 direct comparison,sum,
075037,Leverano,075037,Leverano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075038,Lizzanello,075038,Lizzanello,unchanged,,POSAS 2019/2025 direct comparison,sum,
075039,Maglie,075039,Maglie,unchanged,,POSAS 2019/2025 direct comparison,sum,
075040,Martano,075040,Martano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075041,Martignano,075041,Martignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075042,Matino,075042,Matino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075043,Melendugno,075043,Melendugno,unchanged,,POSAS 2019/2025 direct comparison,sum,
075044,Melissano,075044,Melissano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075045,Melpignano,075045,Melpignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075046,Miggiano,075046,Miggiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075047,Minervino di Lecce,075047,Minervino di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075048,Monteroni di Lecce,075048,Monteroni di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075049,Montesano Salentino,075049,Montesano Salentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075050,Morciano di Leuca,075050,Morciano di Leuca,unchanged,,POSAS 2019/2025 direct comparison,sum,
075051,Muro Leccese,075051,Muro Leccese,unchanged,,POSAS 2019/2025 direct comparison,sum,
075052,Nardò,075052,Nardò,unchanged,,POSAS 2019/2025 direct comparison,sum,
075053,Neviano,075053,Neviano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075054,Nociglia,075054,Nociglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
075055,Novoli,075055,Novoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
075056,Ortelle,075056,Ortelle,unchanged,,POSAS 2019/2025 direct comparison,sum,
075057,Otranto,075057,Otranto,unchanged,,POSAS 2019/2025 direct comparison,sum,
075058,Palmariggi,075058,Palmariggi,unchanged,,POSAS 2019/2025 direct comparison,sum,
075059,Parabita,075059,Parabita,unchanged,,POSAS 2019/2025 direct comparison,sum,
075060,Patù,075060,Patù,unchanged,,POSAS 2019/2025 direct comparison,sum,
075061,Poggiardo,075061,Poggiardo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075063,Racale,075063,Racale,unchanged,,POSAS 2019/2025 direct comparison,sum,
075064,Ruffano,075064,Ruffano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075065,Salice Salentino,075065,Salice Salentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075066,Salve,075066,Salve,unchanged,,POSAS 2019/2025 direct comparison,sum,
075067,Sanarica,075067,Sanarica,unchanged,,POSAS 2019/2025 direct comparison,sum,
075068,San Cesario di Lecce,075068,San Cesario di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075069,San Donato di Lecce,075069,San Donato di Lecce,unchanged,,POSAS 2019/2025 direct comparison,sum,
075070,Sannicola,075070,Sannicola,unchanged,,POSAS 2019/2025 direct comparison,sum,
075071,San Pietro in Lama,075071,San Pietro in Lama,unchanged,,POSAS 2019/2025 direct comparison,sum,
075072,Santa Cesarea Terme,075072,Santa Cesarea Terme,unchanged,,POSAS 2019/2025 direct comparison,sum,
075073,Scorrano,075073,Scorrano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075074,Seclì,075074,Seclì,unchanged,,POSAS 2019/2025 direct comparison,sum,
075075,Sogliano Cavour,075075,Sogliano Cavour,unchanged,,POSAS 2019/2025 direct comparison,sum,
075076,Soleto,075076,Soleto,unchanged,,POSAS 2019/2025 direct comparison,sum,
075077,Specchia,075077,Specchia,unchanged,,POSAS 2019/2025 direct comparison,sum,
075078,Spongano,075078,Spongano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075079,Squinzano,075079,Squinzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075080,Sternatia,075080,Sternatia,unchanged,,POSAS 2019/2025 direct comparison,sum,
075081,Supersano,075081,Supersano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075082,Surano,075082,Surano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075083,Surbo,075083,Surbo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075084,Taurisano,075084,Taurisano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075085,Taviano,075085,Taviano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075086,Tiggiano,075086,Tiggiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075087,Trepuzzi,075087,Trepuzzi,unchanged,,POSAS 2019/2025 direct comparison,sum,
075088,Tricase,075088,Tricase,unchanged,,POSAS 2019/2025 direct comparison,sum,
075089,Tuglie,075089,Tuglie,unchanged,,POSAS 2019/2025 direct comparison,sum,
075090,Ugento,075090,Ugento,unchanged,,POSAS 2019/2025 direct comparison,sum,
075091,Uggiano la Chiesa,075091,Uggiano la Chiesa,unchanged,,POSAS 2019/2025 direct comparison,sum,
075092,Veglie,075092,Veglie,unchanged,,POSAS 2019/2025 direct comparison,sum,
075093,Vernole,075093,Vernole,unchanged,,POSAS 2019/2025 direct comparison,sum,
075094,Zollino,075094,Zollino,unchanged,,POSAS 2019/2025 direct comparison,sum,
075095,San Cassiano,075095,San Cassiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
075096,Castro,075096,Castro,unchanged,,POSAS 2019/2025 direct comparison,sum,
075097,Porto Cesareo,075097,Porto Cesareo,unchanged,,POSAS 2019/2025 direct comparison,sum,
075098,Presicce-Acquarica,075001,Acquarica del Capo,fusion,2019-05-15,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
075098,Presicce-Acquarica,075062,Presicce,fusion,2019-05-15,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
076001,Abriola,076001,Abriola,unchanged,,POSAS 2019/2025 direct comparison,sum,
076002,Acerenza,076002,Acerenza,unchanged,,POSAS 2019/2025 direct comparison,sum,
076003,Albano di Lucania,076003,Albano di Lucania,unchanged,,POSAS 2019/2025 direct comparison,sum,
076004,Anzi,076004,Anzi,unchanged,,POSAS 2019/2025 direct comparison,sum,
076005,Armento,076005,Armento,unchanged,,POSAS 2019/2025 direct comparison,sum,
076006,Atella,076006,Atella,unchanged,,POSAS 2019/2025 direct comparison,sum,
076007,Avigliano,076007,Avigliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
076008,Balvano,076008,Balvano,unchanged,,POSAS 2019/2025 direct comparison,sum,
076009,Banzi,076009,Banzi,unchanged,,POSAS 2019/2025 direct comparison,sum,
076010,Baragiano,076010,Baragiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
076011,Barile,076011,Barile,unchanged,,POSAS 2019/2025 direct comparison,sum,
076012,Bella,076012,Bella,unchanged,,POSAS 2019/2025 direct comparison,sum,
076013,Brienza,076013,Brienza,unchanged,,POSAS 2019/2025 direct comparison,sum,
076014,Brindisi Montagna,076014,Brindisi Montagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
076015,Calvello,076015,Calvello,unchanged,,POSAS 2019/2025 direct comparison,sum,
076016,Calvera,076016,Calvera,unchanged,,POSAS 2019/2025 direct comparison,sum,
076017,Campomaggiore,076017,Campomaggiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
076018,Cancellara,076018,Cancellara,unchanged,,POSAS 2019/2025 direct comparison,sum,
076019,Carbone,076019,Carbone,unchanged,,POSAS 2019/2025 direct comparison,sum,
076020,San Paolo Albanese,076020,San Paolo Albanese,unchanged,,POSAS 2019/2025 direct comparison,sum,
076021,Castelgrande,076021,Castelgrande,unchanged,,POSAS 2019/2025 direct comparison,sum,
076022,Castelluccio Inferiore,076022,Castelluccio Inferiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
