isil,collection_index,library_name_source,codice,denominazione,fondo_depositato,catalogazione_inventario,tipologia_fondo,dewey,descrizione,url_o_citazione_bibliografica,consistenza,datazione,modalita_acquisizione,tipologia_documentaria,provenienza,soggetto_produttore,bibliografia,fondi_collegati
IT-NA0070,13,Biblioteca universitaria di Napoli,013,Fondo Scherillo,No,Online,Fondo librario / Collezione,Libri a stampa,volumi,,,,,,,,,
IT-NA0070,14,Biblioteca universitaria di Napoli,014,Fondo Ajevoli,No,Online,Fondo librario / Collezione,Scienze mediche. Medicina,volumi,,,,,,,,,
IT-NA0070,15,Biblioteca universitaria di Napoli,015,Fondo Siciliano,No,Online,Fondo librario / Collezione,Libri a stampa,volumi,,,,,,,,,
IT-NA0070,16,Biblioteca universitaria di Napoli,016,Legature pregiate,No,Online,Fondo misto,Libri a stampa,Volumi a stampa,,,,,,,,,
IT-NA0071,1,Biblioteca del Circolo della stampa,001,Fondo Belliazzi,No,Non presente,Fondo librario / Collezione,,5000 volumi di storia locale,,,,,,,,,
IT-NA0074,1,Biblioteca provinciale Laurenziana,001,Fondo Pace,No,NON SPECIFICATO,Fondo librario / Collezione,Religione,spiritualità,,,,,,,,,
IT-NA0074,2,Biblioteca provinciale Laurenziana,002,Fondo Mons. Cinque,No,NON SPECIFICATO,Fondo librario / Collezione,Religione,spiritualità,,,,,,,,,
IT-NA0075,1,Biblioteca e Complesso monumentale dei Girolamini,001,Dono Francesco Porzio,No,Non presente,Fondo misto,,,,,,,,,,,
IT-NA0075,2,Biblioteca e Complesso monumentale dei Girolamini,002,Dono Antonio Carafa di Traetto,No,Non presente,Fondo misto,,,,,,,,,,,
IT-NA0075,3,Biblioteca e Complesso monumentale dei Girolamini,003,Dono Benedetto della Valle Monticelli,No,Non presente,Fondo misto,,,,,,,,,,,
IT-NA0075,4,Biblioteca e Complesso monumentale dei Girolamini,004,Dono padre Antonio Bellucci,No,Non presente,Fondo misto,,"letteratura greca e latina, storia e archeologia cristiana",,,,,,,,,
IT-NA0075,5,Biblioteca e Complesso monumentale dei Girolamini,005,Fondo Gennaro Ferrigni,No,Non presente,Fondo librario / Collezione,Diritto,diritto,,,,,,,,,
IT-NA0075,6,Biblioteca e Complesso monumentale dei Girolamini,006,Fondo Filippino,No,NON SPECIFICATO,Fondo librario / Collezione,,"storia ecclesiastica, sacre scritture, teologia",,,,,,,,,
IT-NA0075,7,Biblioteca e Complesso monumentale dei Girolamini,007,Fondo Giuseppe Valletta,No,NON SPECIFICATO,Fondo librario / Collezione,,"edizioni rare dei sec. 16.-17., classici latini e greci, storia, filosofia",,,,,,,,,
IT-NA0075,8,Biblioteca e Complesso monumentale dei Girolamini,008,Libreria Carlo Troya,No,NON SPECIFICATO,Fondo misto,,"storia, geografia, letteratura, euristica medievale e longobarda (3602 vol.)",,,,,,,,,
IT-NA0075,9,Biblioteca e Complesso monumentale dei Girolamini,009,Fondo Agostino Gervasio,No,NON SPECIFICATO,Fondo librario / Collezione,,"archeologia, numismatica, bibliografia, letteratura classica (5057 volumi)",,,,,,,,,
IT-NA0075,10,Biblioteca e Complesso monumentale dei Girolamini,010,Fondo Raffaele Valieri,No,Online,Fondo librario / Collezione,Scienze mediche. Medicina,"Collezione di opuscoli, rilegata e ordinata con ogni probabilità da Raffaele Valieri, professore di medicina e Chirurgia presso l'Ospedale degli Incurabili di Napoli nella seconda metà del sec. XIX, è una collezione miscellanea organizzata in 1199",,,,,,,,,
IT-NA0079,1,Biblioteca nazionale Vittorio Emanuele III,001,Fondo Villa delle Ginestre,Si,Non presente,Fondo librario / Collezione,Poesia italiana,documenti leopardiani,,,,,,,,,
IT-NA0079,2,Biblioteca nazionale Vittorio Emanuele III,002,Fondo San Giacomo,No,NON SPECIFICATO,Fondo librario / Collezione,,"biblioteche degli ex dicasteri borbonici; letteratura, storia, sociologia",,,,,,,,,
IT-NA0079,3,Biblioteca nazionale Vittorio Emanuele III,003,Fondo San Martino,No,NON SPECIFICATO,Fondo librario / Collezione,Storia di Napoli (Prov.),biblioteca del Museo di San Martino; storia di Napoli,,,,,,,,,
IT-NA0079,4,Biblioteca nazionale Vittorio Emanuele III,004,Fondo provinciale,No,NON SPECIFICATO,Fondo librario / Collezione,,"periodici scientifici, architettura, carte geografiche e topografiche",,,,,,,,,
IT-NA0079,5,Biblioteca nazionale Vittorio Emanuele III,005,Fondo Brancacciana,No,NON SPECIFICATO,Fondo librario / Collezione,Storia di Napoli (Prov.),"storia civile, ecclesiastica, letteraria di Napoli, sec. 17.-18.",,,,,,,,,
IT-NA0079,6,Biblioteca nazionale Vittorio Emanuele III,006,Fondo Officina dei papiri ercolanensi,No,NON SPECIFICATO,Fondo librario / Collezione,Manoscritti,manoscritti,,,,,,,,,
IT-NA0079,7,Biblioteca nazionale Vittorio Emanuele III,007,Libreria di Maria Carolina,No,NON SPECIFICATO,Fondo misto,"Letteratura tedesca. Storia, descrizione, studi critici","letteratura tedesca, sec. 18.-19.",,,,,,,,,
IT-NA0079,8,Biblioteca nazionale Vittorio Emanuele III,008,Biblioteca Lucchesi Palli,No,NON SPECIFICATO,Fondo misto,Arti ricreative e dello spettacolo,"3000 autografi di personaggi famosi; musica, teatro, cinema, spettacolo",,,,,,,,,
IT-NA0079,9,Biblioteca nazionale Vittorio Emanuele III,009,Biblioteca Palatina,No,NON SPECIFICATO,Fondo misto,,"opere illustrate, legature di pregio, stampe e incisioni",,,,,,,,,
IT-NA0079,10,Biblioteca nazionale Vittorio Emanuele III,010,Fondo Aosta,No,NON SPECIFICATO,Fondo librario / Collezione,Storia generale dell'Africa,"raccolta di volumi sull'Africa, prevalentemente in francese",,,,,,,,,
IT-NA0079,11,Biblioteca nazionale Vittorio Emanuele III,011,Fondo Sala Croce,No,NON SPECIFICATO,Fondo librario / Collezione,Filosofia occidentale moderna. Italia,opere di e su Benedetto Croce,,,,,,,,,
IT-NA0079,12,Biblioteca nazionale Vittorio Emanuele III,012,Biblioteca calabra,No,NON SPECIFICATO,Fondo misto,Storia della Calabria,"storia e letteratura calabrese, sec. 16.-19.",,,,,,,,,
IT-NA0079,13,Biblioteca nazionale Vittorio Emanuele III,013,Raccolta Zangari,No,NON SPECIFICATO,Fondo misto,Storia della Calabria,opere d'interesse calabrese (sec. 16.-19.),,,,,,,,,
IT-NA0079,14,Biblioteca nazionale Vittorio Emanuele III,014,Raccolta Notarianno,No,NON SPECIFICATO,Fondo misto,,"letteratura italiana e francese, sec. 19.-20.",,,,,,,,,
IT-NA0079,15,Biblioteca nazionale Vittorio Emanuele III,015,Collezione vulcanologica,No,NON SPECIFICATO,Fondo misto,Raccolte di narrazioni di determinati avvenimenti,"terremoti ed eruzioni vulcaniche nell'Italia meridionale, sec. 17.-20.",,,,,,,,,
IT-NA0079,16,Biblioteca nazionale Vittorio Emanuele III,016,Collezione basilicatese,No,NON SPECIFICATO,Fondo misto,Storia della Basilicata,opere di interesse regionale (sec. 18.-20.),,,,,,,,,
IT-NA0079,17,Biblioteca nazionale Vittorio Emanuele III,017,Fondo Piccirilli,No,NON SPECIFICATO,Fondo librario / Collezione,Belle arti e arti decorative. Iconografia,raccolta iconografica e fotografica (uomini e donne celebri sec. 19.-20.),,,,,,,,,
IT-NA0079,18,Biblioteca nazionale Vittorio Emanuele III,018,Raccolta Cappiello,No,NON SPECIFICATO,Fondo misto,,"arte, letteratura",,,,,,,,,
IT-NA0079,19,Biblioteca nazionale Vittorio Emanuele III,019,Libreria Albertini,No,NON SPECIFICATO,Fondo misto,Teatro (Rappresentazioni sceniche),teatro greco,,,,,,,,,
IT-NA0079,20,Biblioteca nazionale Vittorio Emanuele III,020,Raccolta De Gasperis,No,NON SPECIFICATO,Fondo misto,"Geografia, storia e discipline ausiliarie","geografia, storia",,,,,,,,,
IT-NA0079,21,Biblioteca nazionale Vittorio Emanuele III,021,Raccolta De Gaetano,No,NON SPECIFICATO,Fondo misto,Scienze mediche. Medicina,medicina,,,,,,,,,
IT-NA0079,22,Biblioteca nazionale Vittorio Emanuele III,022,Libreria Fraccacreta,No,NON SPECIFICATO,Fondo misto,Narrativa italiana,"narrativa, letteratura",,,,,,,,,
IT-NA0079,23,Biblioteca nazionale Vittorio Emanuele III,023,Raccolta Mirabelli,No,NON SPECIFICATO,Fondo misto,,"arte, letteratura, narrativa, giornali",,,,,,,,,
IT-NA0079,24,Biblioteca nazionale Vittorio Emanuele III,024,Raccolta Paladino,No,NON SPECIFICATO,Fondo misto,Scienze mediche. Medicina,medicina,,,,,,,,,
IT-NA0079,25,Biblioteca nazionale Vittorio Emanuele III,025,Libreria Orlandi,No,NON SPECIFICATO,Fondo misto,Narrativa italiana,narrativa,,,,,,,,,
IT-NA0079,26,Biblioteca nazionale Vittorio Emanuele III,026,Raccolta De Marinis,No,NON SPECIFICATO,Fondo misto,,"storia, letteratura, arte",,,,,,,,,
IT-NA0079,27,Biblioteca nazionale Vittorio Emanuele III,027,Raccolta Villarosa,No,NON SPECIFICATO,Fondo misto,Letteratura devozionale,religione,,,,,,,,,
IT-NA0079,28,Biblioteca nazionale Vittorio Emanuele III,028,Libreria Grio Falletti,No,NON SPECIFICATO,Fondo misto,Storia universale,raccolta storica,,,,,,,,,
IT-NA0079,29,Biblioteca nazionale Vittorio Emanuele III,029,Raccolta Labriola,No,NON SPECIFICATO,Fondo misto,Scienza politica (Politica e governo),politica,,,,,,,,,
IT-NA0079,30,Biblioteca nazionale Vittorio Emanuele III,030,Libreria Imperato,No,NON SPECIFICATO,Fondo misto,Matematica,matematica,,,,,,,,,
IT-NA0079,31,Biblioteca nazionale Vittorio Emanuele III,031,Raccolta Foulques,No,NON SPECIFICATO,Fondo misto,,"narrativa, storia, politica",,,,,,,,,
IT-NA0079,32,Biblioteca nazionale Vittorio Emanuele III,032,Raccolta Wagenauer,No,NON SPECIFICATO,Fondo misto,"Letterature olandese, fiamminga, afrikaans",letteratura olandese,,,,,,,,,
IT-NA0079,33,Biblioteca nazionale Vittorio Emanuele III,033,Libreria Correra,No,NON SPECIFICATO,Fondo misto,Diritto,diritto,,,,,,,,,
IT-NA0079,34,Biblioteca nazionale Vittorio Emanuele III,034,Raccolta Battaglia,No,NON SPECIFICATO,Fondo misto,Scienze mediche. Medicina,medicina,,,,,,,,,
IT-NA0079,35,Biblioteca nazionale Vittorio Emanuele III,035,Raccolta Fienga,No,NON SPECIFICATO,Fondo misto,Narrativa italiana,narrativa,,,,,,,,,
IT-NA0079,36,Biblioteca nazionale Vittorio Emanuele III,036,Raccolta Perrone,No,NON SPECIFICATO,Fondo misto,Scienza politica (Politica e governo),politica,,,,,,,,,
IT-NA0079,37,Biblioteca nazionale Vittorio Emanuele III,037,Fondo Pontieri,No,NON SPECIFICATO,Fondo librario / Collezione,Storia universale,storia,,,,,,,,,
IT-NA0079,38,Biblioteca nazionale Vittorio Emanuele III,038,Raccolta Amalfi,No,NON SPECIFICATO,Fondo misto,,"letteratura, narrativa, arte",,,,,,,,,
IT-NA0079,39,Biblioteca nazionale Vittorio Emanuele III,039,Libreria Garofalo,No,NON SPECIFICATO,Fondo misto,,,,,,,,,,,
IT-NA0079,40,Biblioteca nazionale Vittorio Emanuele III,040,Libreria Parente,No,NON SPECIFICATO,Fondo misto,,,,,,,,,,,
IT-NA0079,41,Biblioteca nazionale Vittorio Emanuele III,041,Libreria Colagrosso,No,NON SPECIFICATO,Fondo misto,"Letterature in lingua italiana, romena, ladina",letteratura,,,,,,,,,
IT-NA0079,42,Biblioteca nazionale Vittorio Emanuele III,042,Raccolta Corvino,No,NON SPECIFICATO,Fondo misto,,,,,,,,,,,
IT-NA0079,43,Biblioteca nazionale Vittorio Emanuele III,043,Libreria Le Monnier,No,NON SPECIFICATO,Fondo misto,,,,,,,,,,,
IT-NA0079,44,Biblioteca nazionale Vittorio Emanuele III,044,Raccolta D'Ovidio,No,NON SPECIFICATO,Fondo misto,,,,,,,,,,,
IT-NA0079,45,Biblioteca nazionale Vittorio Emanuele III,045,Collezione Barbera,No,NON SPECIFICATO,Fondo misto,,"letteratura, arte, narrativa",,,,,,,,,
IT-NA0079,46,Biblioteca nazionale Vittorio Emanuele III,046,Raccolta Nicolini,No,NON SPECIFICATO,Fondo misto,Storia dell'Italia meridionale,storia meridionale,,,,,,,,,
IT-NA0079,47,Biblioteca nazionale Vittorio Emanuele III,047,Collezione leopardiana Zumbini,No,NON SPECIFICATO,Fondo misto,Poesia italiana,opere di e su Leopardi,,,,,,,,,
IT-NA0079,48,Biblioteca nazionale Vittorio Emanuele III,048,Fondo Arcuno,No,NON SPECIFICATO,Fondo librario / Collezione,Gruppi secondo il sesso. Donne,femminismo,,,,,,,,,
IT-NA0079,49,Biblioteca nazionale Vittorio Emanuele III,049,Raccolta Nicotra,No,NON SPECIFICATO,Fondo misto,,"storia, letteratura",,,,,,,,,
IT-NA0079,50,Biblioteca nazionale Vittorio Emanuele III,050,Sezione Aeronautica,No,NON SPECIFICATO,Fondo misto,Aeronautica,aviazione,,,,,,,,,
IT-NA0079,51,Biblioteca nazionale Vittorio Emanuele III,051,Fondo Doria,No,NON SPECIFICATO,Fondo librario / Collezione,,"repertori bibliografici, libri di viaggio (sec. 18.-19.)",,,,,,,,,
IT-NA0079,52,Biblioteca nazionale Vittorio Emanuele III,052,Fondo Squitieri,No,NON SPECIFICATO,Fondo librario / Collezione,Metodi di insegnamento e di studio,testi scolastici,,,,,,,,,
IT-NA0079,53,Biblioteca nazionale Vittorio Emanuele III,053,Carte Leopardi,No,NON SPECIFICATO,Fondo misto,Poesia italiana,autografi (circa 5000),,,,,,,,,
IT-NA0079,54,Biblioteca nazionale Vittorio Emanuele III,054,Sezione Tassiana,No,NON SPECIFICATO,Fondo misto,Poesia italiana,,,,,,,,,,
IT-NA0079,55,Biblioteca nazionale Vittorio Emanuele III,055,Sezione Vichiana,No,NON SPECIFICATO,Fondo misto,Filosofia occidentale moderna. Italia,,,,,,,,,,
IT-NA0079,56,Biblioteca nazionale Vittorio Emanuele III,056,Fondo Viviani,No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-NA0079,57,Biblioteca nazionale Vittorio Emanuele III,057,Fondo Eduardo De Filippo,No,NON SPECIFICATO,Fondo librario / Collezione,,,,,,,,,,,
IT-NA0079,58,Biblioteca nazionale Vittorio Emanuele III,058,Fondo Nuti,No,Online,Fondo librario / Collezione,Fenomeni e tecniche paranormali. Sogni e misteri,Volumi a stampa del 19.-20. Sec.,,,,,,,,,
IT-NA0079,59,Biblioteca nazionale Vittorio Emanuele III,059,Carte Marone,Si,Volumi,Fondo misto,,,,,,,,,,,
IT-NA0085,1,SNGC - Emeroteca Biblioteca Tucci,001,Fondo Francesco Degni,No,NON SPECIFICATO,Fondo librario / Collezione,Diritto,Opere giuridiche,,,,,,,,,
IT-NA0085,2,SNGC - Emeroteca Biblioteca Tucci,002,Fondo Libera Carelli,No,NON SPECIFICATO,Fondo librario / Collezione,Letteratura,Opere storico-letterarie,,,,,,,,,
IT-NA0085,3,SNGC - Emeroteca Biblioteca Tucci,003,Fondo Raimondo Annicchino,No,NON SPECIFICATO,Fondo librario / Collezione,Scienza politica (Politica e governo),Opere sul femminismo e sui movimenti politici degli anni '70,,,,,,,,,
IT-NA0093,1,Biblioteca della Stazione zoologica Anton Dohrn,001,"""Fondo Antico""",No,Volumi,Fondo librario / Collezione,,Collezione speciale,,,,,,,,,
IT-NA0097,1,Biblioteca della Società napoletana di storia patria,001,Fondo V. Della Salia,No,Non presente,Fondo librario / Collezione,Letteratura,letteratura,,,,,,,,,
IT-NA0097,2,Biblioteca della Società napoletana di storia patria,002,Fondo F. Bonazzi,No,Non presente,Fondo librario / Collezione,"Biografie generali, genealogia, araldica",araldica,,,,,,,,,
IT-NA0097,3,Biblioteca della Società napoletana di storia patria,003,Fondo G. Imperiali,No,Non presente,Fondo librario / Collezione,Storia generale dell'Europa - Europa occidentale,"storia europea (in particolare inglese), storia diplomatica",,,,,,,,,
IT-NA0097,4,Biblioteca della Società napoletana di storia patria,004,Fondo G. de Montemayor,No,Non presente,Fondo librario / Collezione,,,,,,,,,,,
IT-NA0097,5,Biblioteca della Società napoletana di storia patria,005,Fondo fratelli Volpicelli,No,Non presente,Fondo librario / Collezione,Storia dell'Italia meridionale,"storia, letteratura e diritto relativi al Viceregno spagnolo",,,,,,,,,
IT-NA0097,6,Biblioteca della Società napoletana di storia patria,006,Fondo B. Capasso,No,Non presente,Fondo librario / Collezione,,storia napoletana dal Ducato al Viceregno spagnolo,,,,,,,,,
IT-NA0097,7,Biblioteca della Società napoletana di storia patria,007,Fondo V. Pansini,No,Non presente,Fondo librario / Collezione,,"diritto, cultura nord africana e opere sulle tecniche di incisione",,,,,,,,,
IT-NA0097,8,Biblioteca della Società napoletana di storia patria,008,Biblioteca Vincenzo Cuomo,No,Non presente,Fondo misto,,"biblioteca privata dell'Abate, materiale iconografico raro e di pregio",,,,,,,,,
IT-NA0097,9,Biblioteca della Società napoletana di storia patria,009,Fondo Giuseppe Galasso,No,Non presente,Fondo librario / Collezione,"Storia generale dell'Europa. Età moderna, 1453-",storia politica contemporanea,,,,,,,,,
IT-NA0097,10,Biblioteca della Società napoletana di storia patria,010,Fondo Lucio Santoro,No,Non presente,Fondo librario / Collezione,,"schede bibliografiche, diapositive, fotografie",,,,,,,,,
IT-NA0097,11,Biblioteca della Società napoletana di storia patria,011,Fondo Umberto Sicca,No,Non presente,Fondo librario / Collezione,,1. Manoscritti autografi,,,,,,,,,
IT-NA0097,12,Biblioteca della Società napoletana di storia patria,012,Fondo Pellicciari,No,NON SPECIFICATO,Fondo librario / Collezione,,"storia, arte",,,,,,,,,
IT-NA0097,13,Biblioteca della Società napoletana di storia patria,013,Fondo Morisani,No,NON SPECIFICATO,Fondo librario / Collezione,,opere storiche e bibliografiche su Napoleone e i suoi familiari,,,,,,,,,
IT-NA0097,14,Biblioteca della Società napoletana di storia patria,014,Fondo Ruggiero,No,NON SPECIFICATO,Fondo librario / Collezione,Storia generale dell'Europa. Dalle origini al 1453,opere di interesse medievistico,,,,,,,,,
IT-NA0097,15,Biblioteca della Società napoletana di storia patria,015,Fondo numismatico,No,NON SPECIFICATO,Fondo librario / Collezione,,"biblioteca di Arcangelo Scacchi, cataloghi commerciali di antiquariato",,,,,,,,,
IT-NA0097,16,Biblioteca della Società napoletana di storia patria,016,Fondo Ernesto Pontieri,No,NON SPECIFICATO,Fondo librario / Collezione,Storia generale dell'Europa. Dalle origini al 1453,storia medievale,,,,,,,,,
IT-NA0097,17,Biblioteca della Società napoletana di storia patria,017,Fondo sismico,No,NON SPECIFICATO,Fondo librario / Collezione,,"biblioteca di Alexis Perrey, testi rari, antichi, carte geografiche, atlanti (documenti in parte digitalizzati)",,,,,,,,,
IT-NA0097,18,Biblioteca della Società napoletana di storia patria,018,Fondo Giustino Fortunato,No,NON SPECIFICATO,Fondo librario / Collezione,Storia della Campania,"storia locale, questione meridionale e brigantaggio post-unitario",,,,,,,,,
IT-NA0097,19,Biblioteca della Società napoletana di storia patria,019,Fondo mazziniano,No,NON SPECIFICATO,Fondo librario / Collezione,,libri della sezione napoletana del Centro studi mazziniani,,,,,,,,,
IT-NA0097,20,Biblioteca della Società napoletana di storia patria,020,Fondo Carlo Parascandolo,No,NON SPECIFICATO,Fondo librario / Collezione,Storia di Napoli (Prov.),storia napoletana,,,,,,,,,
IT-NA0097,21,Biblioteca della Società napoletana di storia patria,021,Fondo Paradisi,No,NON SPECIFICATO,Fondo librario / Collezione,,opere di carattere generale,,,,,,,,,
IT-NA0097,22,Biblioteca della Società napoletana di storia patria,022,Fondo Carloni - Titina De Filippo,No,NON SPECIFICATO,Fondo librario / Collezione,,Archivio privato di Titina De Filippo,,,,,,,,,
IT-NA0097,23,Biblioteca della Società napoletana di storia patria,023,Terme di Agnano,No,Online,Fondo misto,,"Raccolta di fotografie, opuscoli, depliants e cartoline sulle Terme di Agnano",http://www.polodigitalenapoli.it/,,,,,,,,
IT-NA0097,24,Biblioteca della Società napoletana di storia patria,024,Fondo Assunta Simonelli e Carlo de Cesare,No,NON SPECIFICATO,Fondo librario / Collezione,,Pergamene di provenienza famiglia Caracciolo,,,,,,,,,
